gene	RCP	LCP
ENSG00000204370	  0.000	  0.000
ENSG00000116957	  0.000	  0.000
ENSG00000135821	  0.000	  0.000
ENSG00000006210	  0.000	  0.000
ENSG00000175984	  0.000	  0.000
ENSG00000082438	  0.000	  0.000
ENSG00000196693	  0.000	  0.000
ENSG00000160613	  0.000	  0.000
ENSG00000134900	  0.000	  0.000
ENSG00000143952	  0.000	  0.000
ENSG00000149256	  0.000	  0.000
ENSG00000224479	  0.000	  0.000
ENSG00000107338	  0.000	  0.000
ENSG00000131558	  0.000	  0.000
ENSG00000268266	  0.000	  0.000
ENSG00000138385	  0.000	  0.000
ENSG00000255474	  0.000	  0.000
ENSG00000135083	  0.000	  0.000
ENSG00000248599	  0.000	  0.000
ENSG00000274204	  0.000	  0.000
ENSG00000226005	  0.000	  0.000
ENSG00000237234	  0.000	  0.000
ENSG00000130348	  0.000	  0.000
ENSG00000111321	  0.000	  0.000
ENSG00000164978	  0.000	  0.000
ENSG00000130347	  0.000	  0.000
ENSG00000180626	  0.000	  0.000
ENSG00000197965	  0.000	  0.000
ENSG00000176410	  0.000	  0.000
ENSG00000170161	  0.000	  0.000
ENSG00000111058	  0.000	  0.000
ENSG00000147416	  0.000	  0.000
ENSG00000187098	  0.000	  0.000
ENSG00000268660	  0.000	  0.000
ENSG00000100266	  0.000	  0.000
ENSG00000279328	  0.000	  0.000
ENSG00000134905	  0.000	  0.000
ENSG00000166405	  0.000	  0.000
ENSG00000225200	  0.000	  0.000
ENSG00000166148	  0.000	  0.000
ENSG00000260160	  0.000	  0.000
ENSG00000237499	  0.000	  0.000
ENSG00000184381	  0.000	  0.000
ENSG00000112175	  0.000	  0.000
ENSG00000146576	  0.000	  0.000
ENSG00000115963	  0.000	  0.000
ENSG00000163541	  0.000	  0.000
ENSG00000030419	  0.000	  0.000
ENSG00000197540	  0.000	  0.000
ENSG00000276166	  0.000	  0.000
ENSG00000105854	  0.000	  0.000
ENSG00000121039	  0.000	  0.000
ENSG00000165646	  0.000	  0.000
ENSG00000101680	  0.000	  0.000
ENSG00000179241	  0.000	  0.000
ENSG00000178750	  0.000	  0.000
ENSG00000181631	  0.000	  0.000
ENSG00000259326	  0.000	  0.000
ENSG00000251015	  0.000	  0.000
ENSG00000227331	  0.000	  0.000
ENSG00000100241	  0.000	  0.000
ENSG00000089220	  0.000	  0.000
ENSG00000163635	  0.000	  0.000
ENSG00000153993	  0.000	  0.000
ENSG00000159110	  0.000	  0.000
ENSG00000234814	  0.000	  0.000
ENSG00000257543	  0.000	  0.000
ENSG00000078098	  0.000	  0.000
ENSG00000104974	  0.000	  0.000
ENSG00000128833	  0.000	  0.000
ENSG00000108515	  0.000	  0.000
ENSG00000047056	  0.000	  0.000
ENSG00000274026	  0.000	  0.000
ENSG00000146556	  0.000	  0.000
ENSG00000216775	  0.000	  0.000
ENSG00000272604	  0.000	  0.000
ENSG00000154380	  0.000	  0.000
ENSG00000197083	  0.000	  0.000
ENSG00000213988	  0.000	  0.000
ENSG00000134259	  0.000	  0.000
ENSG00000085491	  0.000	  0.000
ENSG00000151746	  0.000	  0.000
ENSG00000112144	  0.000	  0.000
ENSG00000267811	  0.000	  0.000
ENSG00000156049	  0.000	  0.000
ENSG00000234614	  0.000	  0.000
ENSG00000111859	  0.000	  0.000
ENSG00000100629	  0.000	  0.000
ENSG00000230177	  0.000	  0.000
ENSG00000119705	  0.000	  0.000
ENSG00000035681	  0.000	  0.000
ENSG00000049167	  0.000	  0.000
ENSG00000105568	  0.000	  0.000
ENSG00000118263	  0.000	  0.000
ENSG00000113140	  0.000	  0.000
ENSG00000279926	  0.000	  0.000
ENSG00000104432	  0.000	  0.000
ENSG00000123636	  0.000	  0.000
ENSG00000198939	  0.000	  0.000
ENSG00000189334	  0.000	  0.000
ENSG00000088930	  0.000	  0.000
ENSG00000196504	  0.000	  0.000
ENSG00000161920	  0.000	  0.000
ENSG00000158296	  0.000	  0.000
ENSG00000237070	  0.000	  0.000
ENSG00000182109	  0.000	  0.000
ENSG00000151498	  0.000	  0.000
ENSG00000187024	  0.000	  0.000
ENSG00000180694	  0.000	  0.000
ENSG00000197608	  0.000	  0.000
ENSG00000158769	  0.000	  0.000
ENSG00000147649	  0.000	  0.000
ENSG00000182504	  0.000	  0.000
ENSG00000259904	  0.000	  0.000
ENSG00000152193	  0.000	  0.000
ENSG00000230291	  0.000	  0.000
ENSG00000224904	  0.000	  0.000
ENSG00000183888	  0.000	  0.000
ENSG00000166260	  0.000	  0.000
ENSG00000100068	  0.000	  0.000
ENSG00000180044	  0.000	  0.000
ENSG00000123643	  0.000	  0.000
ENSG00000228049	  0.000	  0.000
ENSG00000179431	  0.000	  0.000
ENSG00000284128	  0.000	  0.000
ENSG00000274911	  0.000	  0.000
ENSG00000204434	  0.000	  0.000
ENSG00000138642	  0.000	  0.000
ENSG00000140854	  0.000	  0.000
ENSG00000181788	  0.000	  0.000
ENSG00000052795	  0.000	  0.000
ENSG00000265366	  0.000	  0.000
ENSG00000078725	  0.000	  0.000
ENSG00000260743	  0.000	  0.000
ENSG00000166341	  0.000	  0.000
ENSG00000277363	  0.000	  0.000
ENSG00000121417	  0.000	  0.000
ENSG00000158773	  0.000	  0.000
ENSG00000161929	  0.000	  0.000
ENSG00000239569	  0.000	  0.000
ENSG00000169474	  0.000	  0.000
ENSG00000198700	  0.000	  0.000
ENSG00000133318	  0.000	  0.000
ENSG00000103550	  0.000	  0.000
ENSG00000272602	  0.000	  0.000
ENSG00000269959	  0.000	  0.000
ENSG00000259869	  0.000	  0.000
ENSG00000010626	  0.000	  0.000
ENSG00000250608	  0.000	  0.000
ENSG00000133742	  0.000	  0.000
ENSG00000172869	  0.000	  0.000
ENSG00000174599	  0.000	  0.000
ENSG00000198252	  0.000	  0.000
ENSG00000059804	  0.000	  0.000
ENSG00000256087	  0.000	  0.000
ENSG00000245213	  0.000	  0.000
ENSG00000132688	  0.000	  0.000
ENSG00000104714	  0.000	  0.000
ENSG00000150779	  0.000	  0.000
ENSG00000269102	  0.000	  0.000
ENSG00000174173	  0.000	  0.000
ENSG00000105851	  0.000	  0.000
ENSG00000128563	  0.000	  0.000
ENSG00000243646	  0.000	  0.000
ENSG00000164535	  0.000	  0.000
ENSG00000184100	  0.000	  0.000
ENSG00000143815	  0.000	  0.000
ENSG00000010278	  0.000	  0.000
ENSG00000182557	  0.000	  0.000
ENSG00000215012	  0.000	  0.000
ENSG00000143222	  0.000	  0.000
ENSG00000273306	  0.000	  0.000
ENSG00000102978	  0.000	  0.000
ENSG00000135249	  0.000	  0.000
ENSG00000130349	  0.000	  0.000
ENSG00000123870	  0.000	  0.000
ENSG00000188342	  0.000	  0.000
ENSG00000163209	  0.000	  0.000
ENSG00000213700	  0.000	  0.000
ENSG00000171401	  0.000	  0.000
ENSG00000233230	  0.000	  0.000
ENSG00000254602	  0.000	  0.000
ENSG00000140795	  0.000	  0.000
ENSG00000134202	  0.000	  0.000
ENSG00000198837	  0.000	  0.000
ENSG00000260572	  0.000	  0.000
ENSG00000146776	  0.000	  0.000
ENSG00000272599	  0.000	  0.000
ENSG00000262227	  0.000	  0.000
ENSG00000141682	  0.000	  0.000
ENSG00000123106	  0.000	  0.000
ENSG00000109846	  0.000	  0.000
ENSG00000185721	  0.000	  0.000
ENSG00000108700	  0.000	  0.000
ENSG00000137522	  0.000	  0.000
ENSG00000197142	  0.000	  0.000
ENSG00000083838	  0.000	  0.000
ENSG00000082397	  0.000	  0.000
ENSG00000256673	  0.000	  0.000
ENSG00000167103	  0.000	  0.000
ENSG00000145075	  0.000	  0.000
ENSG00000259940	  0.000	  0.000
ENSG00000120156	  0.000	  0.000
ENSG00000277369	  0.000	  0.000
ENSG00000136051	  0.000	  0.000
ENSG00000110713	  0.000	  0.000
ENSG00000211751	  0.000	  0.000
ENSG00000125633	  0.000	  0.000
ENSG00000069493	  0.000	  0.000
ENSG00000170011	  0.000	  0.000
ENSG00000198833	  0.000	  0.000
ENSG00000073536	  0.000	  0.000
ENSG00000226026	  0.000	  0.000
ENSG00000143614	  0.000	  0.000
ENSG00000111678	  0.000	  0.000
ENSG00000152990	  0.000	  0.000
ENSG00000267481	  0.000	  0.000
ENSG00000227999	  0.000	  0.000
ENSG00000105993	  0.000	  0.000
ENSG00000048392	  0.000	  0.000
ENSG00000271789	  0.000	  0.000
ENSG00000187474	  0.000	  0.000
ENSG00000187889	  0.000	  0.000
ENSG00000065268	  0.000	  0.000
ENSG00000130723	  0.000	  0.000
ENSG00000141526	  0.000	  0.000
ENSG00000099326	  0.000	  0.000
ENSG00000172243	  0.000	  0.000
ENSG00000164176	  0.000	  0.000
ENSG00000107745	  0.000	  0.000
ENSG00000165996	  0.000	  0.000
ENSG00000278129	  0.000	  0.000
ENSG00000248489	  0.000	  0.000
ENSG00000185864	  0.000	  0.000
ENSG00000204519	  0.000	  0.000
ENSG00000119392	  0.000	  0.000
ENSG00000006451	  0.000	  0.000
ENSG00000252464	  0.000	  0.000
ENSG00000269343	  0.000	  0.000
ENSG00000145494	  0.000	  0.000
ENSG00000214413	  0.000	  0.000
ENSG00000171940	  0.000	  0.000
ENSG00000187715	  0.000	  0.000
ENSG00000268970	  0.000	  0.000
ENSG00000014257	  0.000	  0.000
ENSG00000188070	  0.000	  0.000
ENSG00000150628	  0.000	  0.000
ENSG00000228915	  0.000	  0.000
ENSG00000205559	  0.000	  0.000
ENSG00000164841	  0.000	  0.000
ENSG00000143515	  0.000	  0.000
ENSG00000185722	  0.000	  0.000
ENSG00000166676	  0.000	  0.000
ENSG00000173208	  0.000	  0.000
ENSG00000125384	  0.000	  0.000
ENSG00000090530	  0.000	  0.000
ENSG00000148341	  0.000	  0.000
ENSG00000164114	  0.000	  0.000
ENSG00000273186	  0.000	  0.000
ENSG00000164104	  0.000	  0.000
ENSG00000226049	  0.000	  0.000
ENSG00000279208	  0.000	  0.000
ENSG00000100053	  0.000	  0.000
ENSG00000180257	  0.000	  0.000
ENSG00000148672	  0.000	  0.000
ENSG00000215808	  0.000	  0.000
ENSG00000198417	  0.000	  0.000
ENSG00000172687	  0.000	  0.000
ENSG00000164221	  0.000	  0.000
ENSG00000149016	  0.000	  0.000
ENSG00000196460	  0.000	  0.000
ENSG00000058262	  0.000	  0.000
ENSG00000174059	  0.000	  0.000
ENSG00000162896	  0.000	  0.000
ENSG00000182578	  0.000	  0.000
ENSG00000184708	  0.000	  0.000
ENSG00000101266	  0.000	  0.000
ENSG00000143061	  0.000	  0.000
ENSG00000258580	  0.000	  0.000
ENSG00000230733	  0.000	  0.000
ENSG00000250510	  0.000	  0.000
ENSG00000168116	  0.000	  0.000
ENSG00000171310	  0.000	  0.000
ENSG00000062370	  0.000	  0.000
ENSG00000268584	  0.000	  0.000
ENSG00000163687	  0.000	  0.000
ENSG00000178685	  0.000	  0.000
ENSG00000279759	  0.000	  0.000
ENSG00000273311	  0.000	  0.000
ENSG00000111142	  0.000	  0.000
ENSG00000111846	  0.000	  0.000
ENSG00000110422	  0.000	  0.000
ENSG00000259070	  0.000	  0.000
ENSG00000267439	  0.000	  0.000
ENSG00000184261	  0.000	  0.000
ENSG00000183444	  0.000	  0.000
ENSG00000248485	  0.000	  0.000
ENSG00000113163	  0.000	  0.000
ENSG00000117707	  0.000	  0.000
ENSG00000184500	  0.000	  0.000
ENSG00000111716	  0.000	  0.000
ENSG00000182771	  0.000	  0.000
ENSG00000110811	  0.000	  0.000
ENSG00000213901	  0.000	  0.000
ENSG00000269473	  0.000	  0.000
ENSG00000144228	  0.000	  0.000
ENSG00000101247	  0.000	  0.000
ENSG00000250479	  0.000	  0.000
ENSG00000116690	  0.000	  0.000
ENSG00000108405	  0.000	  0.000
ENSG00000104427	  0.000	  0.000
ENSG00000254352	  0.000	  0.000
ENSG00000268543	  0.000	  0.000
ENSG00000011275	  0.000	  0.000
ENSG00000266412	  0.000	  0.000
ENSG00000106686	  0.000	  0.000
ENSG00000169062	  0.000	  0.000
ENSG00000164023	  0.000	  0.000
ENSG00000142396	  0.000	  0.000
ENSG00000167759	  0.000	  0.000
ENSG00000213965	  0.000	  0.000
ENSG00000171772	  0.000	  0.000
ENSG00000242865	  0.000	  0.000
ENSG00000136141	  0.000	  0.000
ENSG00000226054	  0.000	  0.000
ENSG00000243554	  0.000	  0.000
ENSG00000149927	  0.000	  0.000
ENSG00000166444	  0.000	  0.000
ENSG00000276476	  0.000	  0.000
ENSG00000100453	  0.000	  0.000
ENSG00000176225	  0.000	  0.000
ENSG00000137462	  0.000	  0.000
ENSG00000228109	  0.000	  0.000
ENSG00000143153	  0.000	  0.000
ENSG00000203288	  0.000	  0.000
ENSG00000238072	  0.000	  0.000
ENSG00000100376	  0.000	  0.000
ENSG00000139793	  0.000	  0.000
ENSG00000121440	  0.000	  0.000
ENSG00000228709	  0.000	  0.000
ENSG00000109113	  0.000	  0.000
ENSG00000232926	  0.000	  0.000
ENSG00000152223	  0.000	  0.000
ENSG00000270067	  0.000	  0.000
ENSG00000135776	  0.000	  0.000
ENSG00000166153	  0.000	  0.000
ENSG00000105483	  0.000	  0.000
ENSG00000137274	  0.000	  0.000
ENSG00000129158	  0.000	  0.000
ENSG00000148468	  0.000	  0.000
ENSG00000187642	  0.000	  0.000
ENSG00000217330	  0.000	  0.000
ENSG00000149577	  0.000	  0.000
ENSG00000260581	  0.000	  0.000
ENSG00000157181	  0.000	  0.000
ENSG00000143507	  0.000	  0.000
ENSG00000128271	  0.000	  0.000
ENSG00000164129	  0.000	  0.000
ENSG00000267364	  0.000	  0.000
ENSG00000189058	  0.000	  0.000
ENSG00000162413	  0.000	  0.000
ENSG00000101161	  0.000	  0.000
ENSG00000166073	  0.000	  0.000
ENSG00000163106	  0.000	  0.000
ENSG00000170092	  0.000	  0.000
ENSG00000176463	  0.000	  0.000
ENSG00000224616	  0.000	  0.000
ENSG00000233901	  0.000	  0.000
ENSG00000179082	  0.000	  0.000
ENSG00000254281	  0.000	  0.000
ENSG00000160886	  0.000	  0.000
ENSG00000241127	  0.000	  0.000
ENSG00000170145	  0.000	  0.000
ENSG00000270647	  0.000	  0.000
ENSG00000233966	  0.000	  0.000
ENSG00000248323	  0.000	  0.000
ENSG00000179104	  0.000	  0.000
ENSG00000154642	  0.000	  0.000
ENSG00000136908	  0.000	  0.000
ENSG00000179331	  0.000	  0.000
ENSG00000254469	  0.000	  0.000
ENSG00000130758	  0.000	  0.000
ENSG00000233521	  0.000	  0.000
ENSG00000211956	  0.000	  0.000
ENSG00000172986	  0.000	  0.000
ENSG00000164576	  0.000	  0.000
ENSG00000235910	  0.000	  0.000
ENSG00000272425	  0.000	  0.000
ENSG00000166579	  0.000	  0.000
ENSG00000121350	  0.000	  0.000
ENSG00000248174	  0.000	  0.000
ENSG00000237451	  0.000	  0.000
ENSG00000145384	  0.000	  0.000
ENSG00000088970	  0.000	  0.000
ENSG00000235033	  0.000	  0.000
ENSG00000071242	  0.000	  0.000
ENSG00000282978	  0.000	  0.000
ENSG00000260708	  0.000	  0.000
ENSG00000163257	  0.000	  0.000
ENSG00000221986	  0.000	  0.000
ENSG00000184305	  0.000	  0.000
ENSG00000159685	  0.000	  0.000
ENSG00000197989	  0.000	  0.000
ENSG00000267528	  0.000	  0.000
ENSG00000215452	  0.000	  0.000
ENSG00000271427	  0.000	  0.000
ENSG00000143333	  0.000	  0.000
ENSG00000162227	  0.000	  0.000
ENSG00000272836	  0.000	  0.000
ENSG00000159917	  0.000	  0.000
ENSG00000137054	  0.000	  0.000
ENSG00000112290	  0.000	  0.000
ENSG00000232850	  0.000	  0.000
ENSG00000240038	  0.000	  0.000
ENSG00000230438	  0.000	  0.000
ENSG00000183530	  0.000	  0.000
ENSG00000136100	  0.000	  0.000
ENSG00000141456	  0.000	  0.000
ENSG00000101558	  0.000	  0.000
ENSG00000271347	  0.000	  0.000
ENSG00000131966	  0.000	  0.000
ENSG00000100644	  0.000	  0.000
ENSG00000177706	  0.000	  0.000
ENSG00000240089	  0.000	  0.000
ENSG00000137513	  0.000	  0.000
ENSG00000223930	  0.000	  0.000
ENSG00000282022	  0.000	  0.000
ENSG00000144566	  0.000	  0.000
ENSG00000132423	  0.000	  0.000
ENSG00000069943	  0.000	  0.000
ENSG00000023287	  0.000	  0.000
ENSG00000197763	  0.000	  0.000
ENSG00000038945	  0.000	  0.000
ENSG00000198466	  0.000	  0.000
ENSG00000162840	  0.000	  0.000
ENSG00000082996	  0.000	  0.000
ENSG00000169432	  0.000	  0.000
ENSG00000114279	  0.000	  0.000
ENSG00000214842	  0.000	  0.000
ENSG00000254198	  0.000	  0.000
ENSG00000274523	  0.000	  0.000
ENSG00000140941	  0.000	  0.000
ENSG00000181894	  0.000	  0.000
ENSG00000178429	  0.000	  0.000
ENSG00000138663	  0.000	  0.000
ENSG00000118655	  0.000	  0.000
ENSG00000197128	  0.000	  0.000
ENSG00000073111	  0.000	  0.000
ENSG00000224046	  0.000	  0.000
ENSG00000177788	  0.000	  0.000
ENSG00000134049	  0.000	  0.000
ENSG00000272656	  0.000	  0.000
ENSG00000103274	  0.000	  0.000
ENSG00000005156	  0.000	  0.000
ENSG00000136522	  0.000	  0.000
ENSG00000225439	  0.000	  0.000
ENSG00000168092	  0.000	  0.000
ENSG00000275385	  0.000	  0.000
ENSG00000188010	  0.000	  0.000
ENSG00000263013	  0.000	  0.000
ENSG00000274943	  0.000	  0.000
ENSG00000253667	  0.000	  0.000
ENSG00000227782	  0.000	  0.000
ENSG00000183439	  0.000	  0.000
ENSG00000146112	  0.000	  0.000
ENSG00000116830	  0.000	  0.000
ENSG00000267858	  0.000	  0.000
ENSG00000187498	  0.000	  0.000
ENSG00000119574	  0.000	  0.000
ENSG00000163297	  0.000	  0.000
ENSG00000083099	  0.000	  0.000
ENSG00000227372	  0.000	  0.000
ENSG00000142166	  0.000	  0.000
ENSG00000136560	  0.000	  0.000
ENSG00000047365	  0.000	  0.000
ENSG00000262772	  0.000	  0.000
ENSG00000132254	  0.000	  0.000
ENSG00000162980	  0.000	  0.000
ENSG00000112357	  0.000	  0.000
ENSG00000184005	  0.000	  0.000
ENSG00000172354	  0.000	  0.000
ENSG00000104218	  0.000	  0.000
ENSG00000103160	  0.000	  0.000
ENSG00000131149	  0.000	  0.000
ENSG00000236609	  0.000	  0.000
ENSG00000185608	  0.000	  0.000
ENSG00000232626	  0.000	  0.000
ENSG00000284237	  0.000	  0.000
ENSG00000140319	  0.000	  0.000
ENSG00000161204	  0.000	  0.000
ENSG00000270704	  0.000	  0.000
ENSG00000117139	  0.000	  0.000
ENSG00000039560	  0.000	  0.000
ENSG00000277246	  0.000	  0.000
ENSG00000280273	  0.000	  0.000
ENSG00000165416	  0.000	  0.000
ENSG00000169282	  0.000	  0.000
ENSG00000156831	  0.000	  0.000
ENSG00000160408	  0.000	  0.000
ENSG00000213160	  0.000	  0.000
ENSG00000138347	  0.000	  0.000
ENSG00000101463	  0.000	  0.000
ENSG00000175745	  0.000	  0.000
ENSG00000107736	  0.000	  0.000
ENSG00000113312	  0.000	  0.000
ENSG00000256973	  0.000	  0.000
ENSG00000172716	  0.000	  0.000
ENSG00000105136	  0.000	  0.000
ENSG00000108387	  0.000	  0.000
ENSG00000150527	  0.000	  0.000
ENSG00000182979	  0.000	  0.000
ENSG00000236496	  0.000	  0.000
ENSG00000184863	  0.000	  0.000
ENSG00000272971	  0.000	  0.000
ENSG00000139921	  0.000	  0.000
ENSG00000230330	  0.000	  0.000
ENSG00000257027	  0.000	  0.000
ENSG00000165914	  0.000	  0.000
ENSG00000107614	  0.000	  0.000
ENSG00000279148	  0.000	  0.000
ENSG00000163006	  0.000	  0.000
ENSG00000223617	  0.000	  0.000
ENSG00000272986	  0.000	  0.000
ENSG00000213169	  0.000	  0.000
ENSG00000269028	  0.000	  0.000
ENSG00000144134	  0.000	  0.000
ENSG00000122547	  0.000	  0.000
ENSG00000233448	  0.000	  0.000
ENSG00000280852	  0.000	  0.000
ENSG00000235308	  0.000	  0.000
ENSG00000160679	  0.000	  0.000
ENSG00000100058	  0.000	  0.000
ENSG00000117594	  0.000	  0.000
ENSG00000274976	  0.000	  0.000
ENSG00000275672	  0.000	  0.000
ENSG00000220848	  0.000	  0.000
ENSG00000278921	  0.000	  0.000
ENSG00000196428	  0.000	  0.000
ENSG00000180611	  0.000	  0.000
ENSG00000155975	  0.000	  0.000
ENSG00000167037	  0.000	  0.000
ENSG00000176293	  0.000	  0.000
ENSG00000121690	  0.000	  0.000
ENSG00000226167	  0.000	  0.000
ENSG00000164117	  0.000	  0.000
ENSG00000128602	  0.000	  0.000
ENSG00000131037	  0.000	  0.000
ENSG00000164941	  0.000	  0.000
ENSG00000108389	  0.000	  0.000
ENSG00000153707	  0.000	  0.000
ENSG00000163634	  0.000	  0.000
ENSG00000269001	  0.000	  0.000
ENSG00000120697	  0.000	  0.000
ENSG00000273474	  0.000	  0.000
ENSG00000272167	  0.000	  0.000
ENSG00000144451	  0.000	  0.000
ENSG00000133773	  0.000	  0.000
ENSG00000214562	  0.000	  0.000
ENSG00000244151	  0.000	  0.000
ENSG00000070371	  0.000	  0.000
ENSG00000107014	  0.000	  0.000
ENSG00000153046	  0.000	  0.000
ENSG00000230393	  0.000	  0.000
ENSG00000163393	  0.000	  0.000
ENSG00000164237	  0.000	  0.000
ENSG00000278916	  0.000	  0.000
ENSG00000151835	  0.000	  0.000
ENSG00000183307	  0.000	  0.000
ENSG00000247134	  0.000	  0.000
ENSG00000185904	  0.000	  0.000
ENSG00000184319	  0.000	  0.000
ENSG00000162407	  0.000	  0.000
ENSG00000163170	  0.000	  0.000
ENSG00000170231	  0.000	  0.000
ENSG00000198838	  0.000	  0.000
ENSG00000077984	  0.000	  0.000
ENSG00000135749	  0.000	  0.000
ENSG00000196081	  0.000	  0.000
ENSG00000108559	  0.000	  0.000
ENSG00000236830	  0.000	  0.000
ENSG00000228300	  0.000	  0.000
ENSG00000029725	  0.000	  0.000
ENSG00000137251	  0.000	  0.000
ENSG00000259250	  0.000	  0.000
ENSG00000160678	  0.000	  0.000
ENSG00000148690	  0.000	  0.000
ENSG00000106459	  0.000	  0.000
ENSG00000121741	  0.000	  0.000
ENSG00000176624	  0.000	  0.000
ENSG00000261783	  0.000	  0.000
ENSG00000235711	  0.000	  0.000
ENSG00000186480	  0.000	  0.000
ENSG00000213088	  0.000	  0.000
ENSG00000158481	  0.000	  0.000
ENSG00000188511	  0.000	  0.000
ENSG00000236417	  0.000	  0.000
ENSG00000136720	  0.000	  0.000
ENSG00000165355	  0.000	  0.000
ENSG00000198892	  0.000	  0.000
ENSG00000253434	  0.000	  0.000
ENSG00000132382	  0.000	  0.000
ENSG00000198887	  0.000	  0.000
ENSG00000116984	  0.000	  0.000
ENSG00000280374	  0.000	  0.000
ENSG00000111788	  0.000	  0.000
ENSG00000125637	  0.000	  0.000
ENSG00000106628	  0.000	  0.000
ENSG00000197670	  0.000	  0.000
ENSG00000258405	  0.000	  0.000
ENSG00000129116	  0.000	  0.000
ENSG00000138709	  0.000	  0.000
ENSG00000171574	  0.000	  0.000
ENSG00000231889	  0.000	  0.000
ENSG00000154640	  0.000	  0.000
ENSG00000138641	  0.000	  0.000
ENSG00000131153	  0.000	  0.000
ENSG00000139291	  0.000	  0.000
ENSG00000164818	  0.000	  0.000
ENSG00000260693	  0.000	  0.000
ENSG00000163221	  0.000	  0.000
ENSG00000154727	  0.000	  0.000
ENSG00000197077	  0.000	  0.000
ENSG00000204576	  0.000	  0.000
ENSG00000152520	  0.000	  0.000
ENSG00000125870	  0.000	  0.000
ENSG00000253570	  0.000	  0.000
ENSG00000079462	  0.000	  0.000
ENSG00000145414	  0.000	  0.000
ENSG00000176659	  0.000	  0.000
ENSG00000164151	  0.000	  0.000
ENSG00000180767	  0.000	  0.000
ENSG00000185519	  0.000	  0.000
ENSG00000011566	  0.000	  0.000
ENSG00000272812	  0.000	  0.000
ENSG00000247416	  0.000	  0.000
ENSG00000122482	  0.000	  0.000
ENSG00000279198	  0.000	  0.000
ENSG00000164741	  0.000	  0.000
ENSG00000243859	  0.000	  0.000
ENSG00000259668	  0.000	  0.000
ENSG00000250966	  0.000	  0.000
ENSG00000272030	  0.000	  0.000
ENSG00000170871	  0.000	  0.000
ENSG00000233122	  0.000	  0.000
ENSG00000028137	  0.000	  0.000
ENSG00000144655	  0.000	  0.000
ENSG00000158186	  0.000	  0.000
ENSG00000180730	  0.000	  0.000
ENSG00000171566	  0.000	  0.000
ENSG00000235105	  0.000	  0.000
ENSG00000270344	  0.000	  0.000
ENSG00000165527	  0.000	  0.000
ENSG00000240445	  0.000	  0.000
ENSG00000151502	  0.000	  0.000
ENSG00000081237	  0.000	  0.000
ENSG00000260367	  0.000	  0.000
ENSG00000026025	  0.000	  0.000
ENSG00000140254	  0.000	  0.000
ENSG00000204832	  0.000	  0.000
ENSG00000120533	  0.000	  0.000
ENSG00000125810	  0.000	  0.000
ENSG00000177548	  0.000	  0.000
ENSG00000107362	  0.000	  0.000
ENSG00000167615	  0.000	  0.000
ENSG00000268496	  0.000	  0.000
ENSG00000135334	  0.000	  0.000
ENSG00000164385	  0.000	  0.000
ENSG00000137992	  0.000	  0.000
ENSG00000238109	  0.000	  0.000
ENSG00000150510	  0.000	  0.000
ENSG00000268912	  0.000	  0.000
ENSG00000230756	  0.000	  0.000
ENSG00000130724	  0.000	  0.000
ENSG00000196505	  0.000	  0.000
ENSG00000234287	  0.000	  0.000
ENSG00000126749	  0.000	  0.000
ENSG00000117597	  0.000	  0.000
ENSG00000179583	  0.000	  0.000
ENSG00000114115	  0.000	  0.000
ENSG00000184451	  0.000	  0.000
ENSG00000055070	  0.000	  0.000
ENSG00000181234	  0.000	  0.000
ENSG00000198626	  0.000	  0.000
ENSG00000140691	  0.000	  0.000
ENSG00000065308	  0.000	  0.000
ENSG00000253669	  0.000	  0.000
ENSG00000138942	  0.000	  0.000
ENSG00000207523	  0.000	  0.000
ENSG00000231187	  0.000	  0.000
ENSG00000196684	  0.000	  0.000
ENSG00000135525	  0.000	  0.000
ENSG00000240356	  0.000	  0.000
ENSG00000269952	  0.000	  0.000
ENSG00000267498	  0.000	  0.000
ENSG00000033327	  0.000	  0.000
ENSG00000115514	  0.000	  0.000
ENSG00000197937	  0.000	  0.000
ENSG00000171992	  0.000	  0.000
ENSG00000188599	  0.000	  0.000
ENSG00000138400	  0.000	  0.000
ENSG00000125755	  0.000	  0.000
ENSG00000213058	  0.000	  0.000
ENSG00000154144	  0.000	  0.000
ENSG00000176058	  0.000	  0.000
ENSG00000226332	  0.000	  0.000
ENSG00000124523	  0.000	  0.000
ENSG00000279192	  0.000	  0.000
ENSG00000267474	  0.000	  0.000
ENSG00000163736	  0.000	  0.000
ENSG00000259863	  0.000	  0.000
ENSG00000111785	  0.000	  0.000
ENSG00000148488	  0.000	  0.000
ENSG00000164924	  0.000	  0.000
ENSG00000114554	  0.000	  0.000
ENSG00000249485	  0.000	  0.000
ENSG00000213300	  0.000	  0.000
ENSG00000235162	  0.000	  0.000
ENSG00000122435	  0.000	  0.000
ENSG00000167123	  0.000	  0.000
ENSG00000180532	  0.000	  0.000
ENSG00000275611	  0.000	  0.000
ENSG00000215458	  0.000	  0.000
ENSG00000116641	  0.000	  0.000
ENSG00000081721	  0.000	  0.000
ENSG00000234851	  0.000	  0.000
ENSG00000143125	  0.000	  0.000
ENSG00000105374	  0.000	  0.000
ENSG00000203896	  0.000	  0.000
ENSG00000248429	  0.000	  0.000
ENSG00000236998	  0.000	  0.000
ENSG00000263164	  0.000	  0.000
ENSG00000150637	  0.000	  0.000
ENSG00000259915	  0.000	  0.000
ENSG00000116668	  0.000	  0.000
ENSG00000236432	  0.000	  0.000
ENSG00000145284	  0.000	  0.000
